phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
,https://650vm.app.link/eZL4x0N7m5,,,,,,
,https://fj1gh.app.link/w7m5S2lYn5,,,,,,
,http://ministeriodesalud.chubut.gov.ar/wp-content/languages/bulkdiscounts/outajax.php/pfbsu/bmnqr/?isnt=1x11dhet0pz0a,,,,,,
,http://www.myappwiz.com/home/redirect?targetUrl=https://dankia-es-bank.com,,,,,,
,https://comocurarhemorroides.org/.net/,,,,,,
,https://phogovip.vn/user/app-seguro/clientepbb/?cliente=vsdvsd@vsdvsd.com.br&amp;id_cliente=68529,,,,,,
,http://granulares.frlp.utn.edu.ar/wp-content/languages/cielo/?cliente=pesca@casabatistadaamizade.org.br,,,,,,
,http://laurenbowling.com/.well-known/ib.extracted/~~Express%20-%20Manage%20Devices%20-%20Absa%20Online.htm,,,,,,
,https://danskebank.joomla.com/cli/swiss/9b4a6253c1605b1/login.php?#_9b4a6253c1605b18d,,,,,,
,https://danskebank.joomla.com/cli/swiss/9b4a6253c1605b1/login.php,,,,,,
,http://posb-ibanking-demo.herokuapp.com/,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&amp;id=64ba2a0bef245a28b746c32b0aa04fc164ba2a0bef245a28b746c32b0aa04fc1&amp;session=64ba2a0bef245a28b746c32b0aa04fc164ba2a0bef245a28b746c32b0aa04fc1,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&id=5933dfec9b5af168fb168f6bca958b635933dfec9b5af168fb168f6bca958b63&session=5933dfec9b5af168fb168f6bca958b635933dfec9b5af168fb168f6bca958b63,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&id=6958c7f5eb3f9b9623319106debb1d5f6958c7f5eb3f9b9623319106debb1d5f&session=6958c7f5eb3f9b9623319106debb1d5f6958c7f5eb3f9b9623319106debb1d5f,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&amp;id=75e0c0c60d32975b9c777409ca30cdd775e0c0c60d32975b9c777409ca30cdd7&amp;session=75e0c0c60d32975b9c777409ca30cdd775e0c0c60d32975b9c777409ca30cdd7,,,,,,
,https://stroycenter.net/wp-content/upgrade/NetBanking/Login.htm,,,,,,
,https://www.spaceexperts.co.in/public/ckeditor/ckeditor/samples/old/assets/update.php,,,,,,
,https://eastviewcobbs.com.au/wp-includes/js/plupload/mtb2020/onlinebankingmtb/,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/mobile/login.php?userid=,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?userid=,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41/view/login.php?cmd=login_submit&amp;id=1b8876a507931fe09cea69ed4bf8e6671b8876a507931fe09cea69ed4bf8e667&amp;session=1b8876a507931fe09cea69ed4bf8e6671b8876a507931fe09cea69ed4bf8e667,,,,,,
,https://eastviewcobbs.com.au/wp-includes/js/plupload/mtb2020/onlinebankingmtb,,,,,,
,http://bank-of-america-secure00.dns05.com/boa/c66f4400c66259105a6f2cda99cc5f41,,,,,,
,https://westhorizonfund.com/ibanking/,,,,,,
,https://westhorizonfund.com/ibanking,,,,,,
,http://westhorizonfund.com/ibanking/,,,,,,
,http://westhorizonfund.com/ibanking,,,,,,
,http://aubootlegger.com/rbcroyalbank/home/app/log.php,,,,,,
,http://aubootlegger.com/rbcroyalbank/home/app/index2.php,,,,,,
,https://storage.googleapis.com/systematic/standardbanks.co.za.html,,,,,,
,https://storage.googleapis.com/systematic/bankofamericadon.html,,,,,,
,http://seeannsave.com/wp-content/themes/twentyfifteen/covid1.0ByKillaKam/Canada/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/rbcgi3m01.php,,,,,,
,http://seeannsave.com/wp-content/themes/twentyfifteen/covid1.0ByKillaKam/Canada/directing/www1.royalbank.com/cgi-bin/rbaccess/rbunxcgi/ClientSignin.htm,,,,,,
,http://wiadomosci-info.24f.eu/,,,,,,
,https://564fa11085.nxcli.net/Nike/linkedin/source/index.php?email=quangnn2@vpbank.com.vn,,,,,,
